phase,time_sec,,disaDegC,weight,fuel,palt_m,palt_ft,ktas,kcas,dist_km,dist_nm,grad_deg,roc_mps,prop1_J,prop1_Cp,prop1_eta,prop1_thrust_N,prop1_rpm,prop1_power_W,turb1_FuelFlow_kgph,turb1_power_kW,turb1_JetThrust_N,,turb1_pla,gearBox1_PowerIn_W,gearBox1_PowerOut_W,motor1_1_powerOut_W,motor1_1_powerDraw_W,,,motor1_1_pla,prop2_J,prop2_Cp,prop2_eta,prop2_thrust_N,prop2_rpm,prop2_power_W,turb2_FuelFlow_kgph,turb2_power_kW,turb2_JetThrust_N,turb2_pla,gearBox2_PowerIn_W,gearBox2_PowerOut_W,motor2_1_powerOut_W,motor2_1_powerDraw_W,motor2_1_pla,prop3_J,prop3_Cp,prop3_eta,prop3_thrust_N,prop3_rpm,prop3_power_W,turb3_FuelFlow_kgph,turb3_power_kW,turb3_JetThrust_N,turb3_pla,gearBox3_PowerIn_W,gearBox3_PowerOut_W,motor3_1_powerOut_W,motor3_1_powerDraw_W,,motor3_1_pla,prop4_J,prop4_Cp,prop4_eta,prop4_thrust_N,prop4_rpm,prop4_power_W,turb4_FuelFlow_kgph,turb4_power_kW,turb4_JetThrust_N,turb4_pla,gearBox4_PowerIn_W,gearBox4_PowerOut_W,motor4_1_powerOut_W,motor4_1_powerDraw_W,motor4_1_pla,electricON,turbineON,fuelFlowSum_kgph,powerElecOutSum_W,powerElecDrawSum_W,powerTurbSum_W,propThrustSum_N,turbThrustSum_N,totalThrustSum_N,batt1_soc,batt1_temp_degC,batt1_voltage,,batt1_current,,batt1_power_W,,,,batt1_CRate,batt1_heatRate_W,batt1_eta,batt1_OCV,Cell_OCV,Cell_ir0,batt1_cooling_W,batt_minSOC,batt_minVoltage,mach,satDegC,cd,cl
climb-hybrid,1042.543192,17.37571987,0,37689.81806,1133.308941,2129.535932,6986.666667,199.348822,180,37.50203112,20.24947911,2.801522818,5.012455992,1.431950593,0.209580693,0.880833164,9939.070282,1091.445678,1180815.451,0,0,0,,-99,1200000,1180815.451,1200000,1267561.448,5180.245792,0.946699666,12,1.431950593,0.209580693,0.880833164,9939.070282,1091.445678,1180815.451,0,0,0,-99,1200000,1180815.451,1200000,1267561.448,12,1.431950593,0.209580693,0.880833164,9939.070282,1091.445678,1180815.451,0,0,0,-99,1200000,1180815.451,1200000,1267561.448,,12,1.431950593,0.209580693,0.880833164,9939.070282,1091.445678,1180815.451,0,0,0,-99,1200000,1180815.451,1200000,1267561.448,12,1,0,0,4800000,5070245.792,0,39756.28113,0,39756.28113,0.546245634,53.95138389,721.9256122,3.43774101,7175.572404,16.01690269,5180229.5,5180.2295,5179.550588,,2.785548293,366999.0515,0.929153901,777.4061198,3.701933904,0.016494631,0,0.546245634,721.9256122,0.308878651,1.158016443,0.047385003,0.834479698
climb-hybrid,1073.618174,17.89363623,0,37689.81806,1133.308941,2283.967927,7493.333333,200.8647989,180,40.7094104,21.98132557,2.756603611,4.969656778,1.442903251,0.212901543,0.881083143,9867.223859,1091.445678,1180815.451,0,0,0,,-99,1200000,1180815.451,1200000,1267387.647,5179.550588,0.94682949,12,1.442903251,0.212901543,0.881083143,9867.223859,1091.445678,1180815.451,0,0,0,-99,1200000,1180815.451,1200000,1267387.647,12,1.442903251,0.212901543,0.881083143,9867.223859,1091.445678,1180815.451,0,0,0,-99,1200000,1180815.451,1200000,1267387.647,,12,1.442903251,0.212901543,0.881083143,9867.223859,1091.445678,1180815.451,0,0,0,-99,1200000,1180815.451,1200000,1267387.647,12,1,0,0,4800000,5069550.588,0,39468.89543,0,39468.89543,0.522054896,55.93150752,713.1115053,3.395769073,7263.282235,16.21268356,5179530.128,5179.530128,5178.799257,,2.819597141,382172.0478,0.926214919,770.4362164,3.668743888,0.016837115,0,0.522054896,713.1115053,0.311798587,0.154208475,0.047405175,0.834856035
climb-hybrid,1104.967897,18.41613161,0,37689.81806,1133.308941,2438.399922,8000,202.3971,180,43.96995264,23.74187773,2.711724979,4.926104037,1.453843607,0.216222412,0.881332614,9795.393476,1091.445678,1180815.451,0,0,0,,-99,1200000,1180815.451,1200000,1267199.814,5178.799257,0.946969836,12,1.453843607,0.216222412,0.881332614,9795.393476,1091.445678,1180815.451,0,0,0,-99,1200000,1180815.451,1200000,1267199.814,12,1.453843607,0.216222412,0.881332614,9795.393476,1091.445678,1180815.451,0,0,0,-99,1200000,1180815.451,1200000,1267199.814,,12,1.453843607,0.216222412,0.881332614,9795.393476,1091.445678,1180815.451,0,0,0,-99,1200000,1180815.451,1200000,1267199.814,12,1,0,0,4800000,5068799.257,0,39181.57391,0,39181.57391,0.497361409,58.0057667,704.9249988,3.356785708,7346.566476,16.39858588,5178778.364,5178.778364,3276.208662,,2.85192798,396832.1182,0.923373412,763.3241394,3.634876854,0.016958239,0,0.497361409,704.9249988,0.314755707,-0.849599493,0.047425815,0.835240912
cruise-electric,1105.010154,18.4168359,0,37689.81806,1133.308941,2438.399922,8000,230,204.728711,43.97495264,23.74457752,0,0,1.812414082,0.177005152,0.890570499,5496.708076,990,744072.6608,0,0,0,,-99,760049.0209,744072.6608,760049.0209,791552.1655,3276.208662,0.960200798,7.600490209,1.812414082,0.177005152,0.890570499,5496.708076,990,744072.6608,0,0,0,-99,760049.0209,744072.6608,760049.0209,791552.1655,7.600490209,1.812414082,0.177005152,0.890570499,5496.708076,990,744072.6608,0,0,0,-99,760049.0209,744072.6608,760049.0209,791552.1655,,7.600490209,1.812414082,0.177005152,0.890570499,5496.708076,990,744072.6608,0,0,0,-99,760049.0209,744072.6608,760049.0209,791552.1655,7.600490209,1,0,0,3040196.084,3166208.662,0,21986.8323,0,21986.8323,0.497340805,58.00676904,724.5217959,3.45010379,4521.847115,10.09340874,3276176.793,3276.176793,3276.208196,,1.755375433,142262.9571,0.956576532,755.9866798,3.599936571,0.014844616,0,0.497340805,724.5217959,0.357682065,-0.849599493,0.038457895,0.646792028
cruise-electric,1128.952544,18.81587573,0,37689.81806,1133.308941,2438.399922,8000,230,204.728711,46.80786911,25.27423021,0,0,1.812414082,0.177005152,0.890570499,5496.708076,990,744072.6608,0,0,0,,-99,760049.0209,744072.6608,760049.0209,791552.0491,3276.208196,0.960200939,7.600490209,1.812414082,0.177005152,0.890570499,5496.708076,990,744072.6608,0,0,0,-99,760049.0209,744072.6608,760049.0209,791552.0491,7.600490209,1.812414082,0.177005152,0.890570499,5496.708076,990,744072.6608,0,0,0,-99,760049.0209,744072.6608,760049.0209,791552.0491,,7.600490209,1.812414082,0.177005152,0.890570499,5496.708076,990,744072.6608,0,0,0,-99,760049.0209,744072.6608,760049.0209,791552.0491,7.600490209,1,0,0,3040196.084,3166208.196,0,21986.8323,0,21986.8323,0.485633615,58.6128277,720.4774409,3.430844957,4547.22676,10.15005973,3276174.3,3276.1743,3275.943358,,1.76522778,151818.4873,0.953659826,755.9800162,3.599904839,0.016656048,0,0.485633615,720.4774409,0.357682065,-0.849599493,0.038457895,0.646792028
cruise-electric,1152.937191,19.21561986,0,37689.81806,1133.308941,2438.399922,8000,230,204.728711,49.64578557,26.80658268,0,0,1.812414082,0.177005152,0.890570499,5496.708076,990,744072.6608,0,0,0,,-99,760049.0209,744072.6608,760049.0209,791485.8395,3275.943358,0.960281262,7.600490209,1.812414082,0.177005152,0.890570499,5496.708076,990,744072.6608,0,0,0,-99,760049.0209,744072.6608,760049.0209,791485.8395,7.600490209,1.812414082,0.177005152,0.890570499,5496.708076,990,744072.6608,0,0,0,-99,760049.0209,744072.6608,760049.0209,791485.8395,,7.600490209,1.812414082,0.177005152,0.890570499,5496.708076,990,744072.6608,0,0,0,-99,760049.0209,744072.6608,760049.0209,791485.8395,7.600490209,1,0,0,3040196.084,3165943.358,0,21986.8323,0,21986.8323,0.473840343,59.22844997,716.3980899,3.411419476,4572.748233,10.20702731,3275908.1,3275.9081,3275.676838,,1.775135184,153942.4792,0.953007693,752.1939111,3.581875767,0.016699896,0,0.473840343,716.3980899,0.357682065,-0.849599493,0.038457895,0.646792028
cruise-electric,1176.921839,19.61536398,0,37689.81806,1133.308941,2438.399922,8000,230,204.728711,52.48370204,28.33893516,0,0,1.812414082,0.177005152,0.890570499,5496.708076,990,744072.6608,0,0,0,,-99,760049.0209,744072.6608,760049.0209,791419.2094,3275.676838,0.960362109,7.600490209,1.812414082,0.177005152,0.890570499,5496.708076,990,744072.6608,0,0,0,-99,760049.0209,744072.6608,760049.0209,791419.2094,7.600490209,1.812414082,0.177005152,0.890570499,5496.708076,990,744072.6608,0,0,0,-99,760049.0209,744072.6608,760049.0209,791419.2094,,7.600490209,1.812414082,0.177005152,0.890570499,5496.708076,990,744072.6608,0,0,0,-99,760049.0209,744072.6608,760049.0209,791419.2094,7.600490209,1,0,0,3040196.084,3165676.838,0,21986.8323,0,21986.8323,0.461980994,59.85205996,712.3545442,3.392164496,4598.329407,10.26412814,3275640.849,3275.640849,110,,1.785065764,155939.89,0.952394082,748.3799669,3.563714128,0.016713512,0,0.461980994,712.3545442,0.357682065,-0.849599493,0.038457895,0.646792028
descent,1199.017637,19.98362729,0,37689.81806,1133.308941,2285.999927,7500,200.8848543,180,54.76208082,29.56916142,-3.826795017,-6.897238665,0,0,0,-1261.065575,0,0,0,0,0,,-99,0,0,0,0,110,#DIV/0!,0,0,0,0,-1261.065575,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,-1261.065575,0,0,0,0,0,-99,0,0,0,0,,0,0,0,0,-1261.065575,0,0,0,0,0,-99,0,0,0,0,0,1,0,0,0,0,0,-5044.262302,0,-5044.262302,0.461628503,59.85265567,743.394596,3.539974267,147.9471571,0.33023919,109983.1171,109.9831171,110,,0.057432903,161.6987362,0.998529786,744.5446534,3.54545073,0.016583324,0,0.461628503,743.394596,0.311837254,0.141000475,0.047405444,0.834861043
descent,1221.255453,20.35425756,0,37689.81806,1133.308941,2133.599932,7000,199.3885088,180,57.03801247,30.79806633,-3.830897426,-6.853190687,0,0,0,-1261.627054,0,0,0,0,0,,-99,0,0,0,0,110,#DIV/0!,0,0,0,0,-1261.627054,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,-1261.627054,0,0,0,0,0,-99,0,0,0,0,,0,0,0,0,-1261.627054,0,0,0,0,0,-99,0,0,0,0,0,1,0,0,0,0,0,-5046.508216,0,-5046.508216,0.461273692,59.85325562,743.2796629,3.539426966,147.9698812,0.330289913,109983.0034,109.9830034,110,,0.057441724,161.8067434,0.998528802,744.4306579,3.544907895,0.016594295,0,0.461273692,743.2796629,0.30895502,1.131600444,0.047385528,0.834489494
descent,1243.636176,20.7272696,0,37689.81806,1133.308941,1981.199937,6500,197.9078596,180,59.31154963,32.02567833,-3.834920096,-6.809431387,0,0,0,-1262.176757,0,0,0,0,0,,-99,0,0,0,0,110,#DIV/0!,0,0,0,0,-1262.176757,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,-1262.176757,0,0,0,0,0,-99,0,0,0,0,,0,0,0,0,-1262.176757,0,0,0,0,0,-99,0,0,0,0,0,1,0,0,0,0,0,-5048.707029,0,-5048.707029,0.460916546,59.85385983,743.1639733,3.538876063,147.9927619,0.330340986,109982.8889,109.9828889,110,,0.057450606,161.9155031,0.998527812,744.315912,3.544361486,0.016605334,0,0.460916546,743.1639733,0.30610846,2.122200412,0.047366055,0.834126057
descent,1266.16069,21.10267817,0,37689.81806,1133.308941,1828.799941,6000,196.4427058,180,61.58274366,33.25202513,-3.838864654,-6.765961579,0,0,0,-1262.71496,0,0,0,0,0,,-99,0,0,0,0,110,#DIV/0!,0,0,0,0,-1262.71496,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,-1262.71496,0,0,0,0,0,-99,0,0,0,0,,0,0,0,0,-1262.71496,0,0,0,0,0,-99,0,0,0,0,0,1,0,0,0,0,0,-5050.85984,0,-5050.85984,0.460557049,59.85446832,743.0475222,3.538321534,148.0158004,0.330392412,109982.7737,109.9827737,110,,0.05745955,162.0250174,0.998526815,744.200411,3.543811481,0.016616442,0,0.460557049,743.0475222,0.303297039,3.11280038,0.047347015,0.83377053
descent,1288.829876,21.48049793,0,37689.81806,1133.308941,1676.399946,5500,194.9928492,180,63.85164468,34.47713381,-3.842732694,-6.722781935,0,0,0,-1263.24193,0,0,0,0,0,,-99,0,0,0,0,110,#DIV/0!,0,0,0,0,-1263.24193,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,-1263.24193,0,0,0,0,0,-99,0,0,0,0,,0,0,0,0,-1263.24193,0,0,0,0,0,-99,0,0,0,0,0,1,0,0,0,0,0,-5052.967721,0,-5052.967721,0.460195187,59.85508115,742.9303048,3.537763356,148.0389977,0.330444191,109982.6577,109.9826577,110,,0.057468555,162.1352885,0.99852581,744.0841498,3.543257856,0.016627618,0,0.460195187,742.9303048,0.30052023,4.103400349,0.047328395,0.833422717
descent,1311.644612,21.86074353,0,37689.81806,1133.308941,1523.999951,5000,193.5580941,180,66.11830159,35.70103077,-3.846525783,-6.679892995,0,0,0,-1263.757929,0,0,0,0,0,,-99,0,0,0,0,110,#DIV/0!,0,0,0,0,-1263.757929,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,-1263.757929,0,0,0,0,0,-99,0,0,0,0,,0,0,0,0,-1263.757929,0,0,0,0,0,-99,0,0,0,0,0,1,0,0,0,0,0,-5055.031716,0,-5055.031716,0.459830944,59.85569833,742.8123161,3.537201505,148.0623551,0.330496328,109982.5409,109.9825409,110,,0.057477622,162.2463185,0.998524799,743.9671235,3.542700588,0.016638863,0,0.459830944,742.8123161,0.297777515,5.094000317,0.047310185,0.833082426
descent,1334.605772,22.24342953,0,37689.81806,1133.308941,1371.599956,4500,192.1382479,180,68.38276212,36.92374178,-3.850245452,-6.637295171,0,0,0,-1264.263211,0,0,0,0,0,,-99,0,0,0,0,110,#DIV/0!,0,0,0,0,-1264.263211,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,-1264.263211,0,0,0,0,0,-99,0,0,0,0,,0,0,0,0,-1264.263211,0,0,0,0,0,-99,0,0,0,0,0,1,0,0,0,0,0,-5057.052844,0,-5057.052844,0.459464305,59.8563199,742.6935512,3.536635958,148.0858736,0.330548825,109982.4233,109.9824233,110,,0.057486752,162.3581096,0.998523781,743.8493273,3.542139654,0.016650174,0,0.459464305,742.6935512,0.295068384,6.084600285,0.047292376,0.832749472
descent,1357.714226,22.62857043,0,37689.81806,1133.308941,1219.199961,4000,190.7331203,180,70.64507284,38.14529198,-3.853893207,-6.594988749,0,0,0,-1264.758025,0,0,0,0,0,,-99,0,0,0,0,110,#DIV/0!,0,0,0,0,-1264.758025,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,-1264.758025,0,0,0,0,0,-99,0,0,0,0,,0,0,0,0,-1264.758025,0,0,0,0,0,-99,0,0,0,0,0,1,0,0,0,0,0,-5059.032099,0,-5059.032099,0.459095255,59.85694589,742.5740053,3.536066692,148.1095543,0.330601684,109982.305,109.982305,110,,0.057495945,162.470664,0.998522756,743.7307563,3.54157503,0.016661554,0,0.459095255,742.5740053,0.292392338,7.075200254,0.047274956,0.832423674
descent,1380.970842,23.01618069,0,37689.81806,1133.308941,1066.799966,3500,189.3425237,180,72.90527921,39.36570592,-3.857470522,-6.552973902,0,0,0,-1265.242612,0,0,0,0,0,,-99,0,0,0,0,110,#DIV/0!,0,0,0,0,-1265.242612,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,-1265.242612,0,0,0,0,0,-99,0,0,0,0,,0,0,0,0,-1265.242612,0,0,0,0,0,-99,0,0,0,0,0,1,0,0,0,0,0,-5060.970448,0,-5060.970448,0.458723779,59.85757634,742.4536735,3.535493684,148.1333984,0.330654907,109982.1858,109.9821858,110,,0.057505201,162.583984,0.998521724,743.6114055,3.541006693,0.016673001,0,0.458723779,742.4536735,0.289748883,8.065800222,0.047257916,0.832104856
descent,1404.376483,23.40627471,0,37689.81806,1133.308941,914.3999707,3000,187.9662732,180,75.1634256,40.58500756,-3.860978841,-6.511250685,0,0,0,-1265.717209,0,0,0,0,0,,-99,0,0,0,0,110,#DIV/0!,0,0,0,0,-1265.717209,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,-1265.717209,0,0,0,0,0,-99,0,0,0,0,,0,0,0,0,-1265.717209,0,0,0,0,0,-99,0,0,0,0,0,1,0,0,0,0,0,-5062.868836,0,-5062.868836,0.458349863,59.85821127,742.332551,3.53491691,148.1574071,0.330708498,109982.0659,109.9820659,110,,0.057514521,162.698072,0.998520685,743.4912703,3.54043462,0.016684514,0,0.458349863,742.332551,0.287137536,9.05640019,0.047241246,0.831792848
descent,1427.932009,23.79886682,0,37689.81806,1133.308941,761.9999756,2500,186.6041864,180,77.41955531,41.80322029,-3.864419581,-6.469819049,0,0,0,-1266.182046,0,0,0,0,0,,-99,0,0,0,0,110,#DIV/0!,0,0,0,0,-1266.182046,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,-1266.182046,0,0,0,0,0,-99,0,0,0,0,,0,0,0,0,-1266.182046,0,0,0,0,0,-99,0,0,0,0,0,1,0,0,0,0,0,-5064.728184,0,-5064.728184,0.45797349,59.85885071,742.2106329,3.534336347,148.1815813,0.330762458,109981.9453,109.9819453,110,,0.057523906,162.8129302,0.998519639,743.3703456,3.539858789,0.016696095,0,0.45797349,742.2106329,0.284557821,10.04700016,0.047224937,0.831487483
descent,1451.638279,24.19397132,0,37689.81806,1133.308941,609.5999805,2000,185.2560835,180,79.67371062,43.02036692,-3.867794128,-6.428678842,0,0,0,-1266.637348,0,0,0,0,0,,-99,0,0,0,0,110,#DIV/0!,0,0,0,0,-1266.637348,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,-1266.637348,0,0,0,0,0,-99,0,0,0,0,,0,0,0,0,-1266.637348,0,0,0,0,0,-99,0,0,0,0,0,1,0,0,0,0,0,-5066.54939,0,-5066.54939,0.457594647,59.85949471,742.0879143,3.533751973,148.2059223,0.330816791,109981.8238,109.9818238,110,,0.057533355,162.928561,0.998518586,743.2486267,3.539279175,,0,0.457594647,742.0879143,0.28200927,11.03760013,0.04720898,0.831188599
descent,1475.496146,24.59160244,0,37689.81806,1133.308941,457.1999854,1500,183.9217871,180,81.92593281,44.23646975,-3.871103844,-6.387829811,0,0,0,-1267.083332,0,0,0,0,0,,-99,0,0,0,0,110,#DIV/0!,0,0,0,0,-1267.083332,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,-1267.083332,0,0,0,0,0,-99,0,0,0,0,,0,0,0,0,-1267.083332,0,0,0,0,0,-99,0,0,0,0,0,1,0,0,0,0,0,-5068.33333,0,-5068.33333,0.457213318,59.86014329,741.9643906,3.533163765,148.2304312,0.330871498,109981.7016,109.9817016,2314.119463,,0.057542869,163.0449669,0.998517526,743.1261088,3.538695756,,0,0.457213318,741.9643906,0.279491423,12.0282001,0.047193366,0.830896039
circuit,1475.996146,24.59993577,0,37689.81806,1133.308941,457.1999854,1500,158.3974767,155,81.96667616,44.2584694,0,0,1.247954405,0.101064694,0.861301091,5390.253897,990,517306.7951,0,0,0,,-99,531711.0955,517306.7951,531711.0955,551029.8657,2314.119463,0.964940611,5.317110955,1.247954405,0.101064694,0.861301091,5390.253897,990,517306.7951,0,0,0,-99,531711.0955,517306.7951,531711.0955,551029.8657,5.317110955,1.247954405,0.101064694,0.861301091,5390.253897,990,517306.7951,0,0,0,-99,531711.0955,517306.7951,531711.0955,551029.8657,,5.317110955,1.247954405,0.101064694,0.861301091,5390.253897,990,517306.7951,0,0,0,-99,531711.0955,517306.7951,531711.0955,551029.8657,5.317110955,1,0,0,2126844.382,2204119.463,0,21561.01559,0,21561.01559,0.457040142,59.86617577,720.4449482,3.43069023,3212.061955,7.169781149,2314113.809,2314.113809,2314.116811,,1.246918461,72360.89238,0.968730625,743.002787,3.538108509,,0,0.457040142,720.4449482,0.240704143,12.0282001,0.06532206,1.120254062
circuit,1535.496146,25.59160244,0,37689.81806,1133.308941,457.1999854,1500,158.3974767,155,86.81513438,46.8764277,0,0,1.247954405,0.101064694,0.861301091,5390.253897,990,517306.7951,0,0,0,,-99,531711.0955,517306.7951,531711.0955,551029.2028,2314.116811,0.964941772,5.317110955,1.247954405,0.101064694,0.861301091,5390.253897,990,517306.7951,0,0,0,-99,531711.0955,517306.7951,531711.0955,551029.2028,5.317110955,1.247954405,0.101064694,0.861301091,5390.253897,990,517306.7951,0,0,0,-99,531711.0955,517306.7951,531711.0955,551029.2028,,5.317110955,1.247954405,0.101064694,0.861301091,5390.253897,990,517306.7951,0,0,0,-99,531711.0955,517306.7951,531711.0955,551029.2028,5.317110955,1,0,0,2126844.382,2204116.811,0,21561.01559,0,21561.01559,0.436330974,60.69809175,713.4877668,3.397560794,3243.356023,7.23963398,2314094.846,2314.094846,2313.797849,,1.259066779,83857.13054,0.963762449,742.9467818,3.537841818,,0,0.436330974,713.4877668,0.240704143,12.0282001,0.06532206,1.120254062
circuit,1595.496146,26.59160244,0,37689.81806,1133.308941,457.1999854,1500,158.3974767,155,91.70433594,49.51638564,0,0,1.247954405,0.101064694,0.861301091,5390.253897,990,517306.7951,0,0,0,,-99,531711.0955,517306.7951,531711.0955,550949.4623,2313.797849,0.965081431,5.317110955,1.247954405,0.101064694,0.861301091,5390.253897,990,517306.7951,0,0,0,-99,531711.0955,517306.7951,531711.0955,550949.4623,5.317110955,1.247954405,0.101064694,0.861301091,5390.253897,990,517306.7951,0,0,0,-99,531711.0955,517306.7951,531711.0955,550949.4623,,5.317110955,1.247954405,0.101064694,0.861301091,5390.253897,990,517306.7951,0,0,0,-99,531711.0955,517306.7951,531711.0955,550949.4623,5.317110955,1,0,0,2126844.382,2203797.849,0,21561.01559,0,21561.01559,0.415241912,61.55639049,706.2842377,3.363258275,3275.981253,7.312458154,2313773.922,2313.773922,2313.469118,,1.271731853,85795.54234,0.962919652,736.1920272,3.50567632,,0,0.415241912,706.2842377,0.240704143,12.0282001,0.06532206,1.120254062
circuit,1655.496146,27.59160244,0,37689.81806,1133.308941,457.1999854,1500,158.3974767,155,96.59353751,52.15634359,0,0,1.247954405,0.101064694,0.861301091,5390.253897,990,517306.7951,0,0,0,,-99,531711.0955,517306.7951,531711.0955,550867.2795,2313.469118,0.96522541,5.317110955,1.247954405,0.101064694,0.861301091,5390.253897,990,517306.7951,0,0,0,-99,531711.0955,517306.7951,531711.0955,550867.2795,5.317110955,1.247954405,0.101064694,0.861301091,5390.253897,990,517306.7951,0,0,0,-99,531711.0955,517306.7951,531711.0955,550867.2795,,5.317110955,1.247954405,0.101064694,0.861301091,5390.253897,990,517306.7951,0,0,0,-99,531711.0955,517306.7951,531711.0955,550867.2795,5.317110955,1,0,0,2126844.382,2203469.118,0,21561.01559,0,21561.01559,0.393940921,62.43168633,699.1644916,3.329354722,3308.869251,7.385868863,2313443.887,2313.443887,2284.293759,,1.284498933,87494.57184,0.962179946,729.2832503,3.472777383,,0,0.393940921,699.1644916,0.240704143,12.0282001,0.06532206,1.120254062
