time_min,phase_name,altitude_ft,range_NM,eas_knots,tas_knots,vs_ft_min,cl,cd_total,cd0,cd_lift,lift_N,total_thrust_N,drag_N,weight_kg,gamma_percent,total_em_power_kW,total_gt_power_kW,total_fuel_flow_kg_h,fuel_used_kg,total_shaft_power_kW,phase_duration_min,string1_soc,,ir0,,string2_soc,string3_soc,string4_soc,string1_pack_voltage_V,string2_pack_voltage_V,string3_pack_voltage_V,string4_pack_voltage_V,string1_pack_current_A,string2_pack_current_A,string3_pack_current_A,string4_pack_current_A,string1_cell_voltage_V,string2_cell_voltage_V,string3_cell_voltage_V,string4_cell_voltage_V,string1_cell_power_W,string2_cell_power_W,string3_cell_power_W,string4_cell_power_W,string1_cell_current_A,string2_cell_current_A,string3_cell_current_A,string4_cell_current_A,string1_cell_ocv_V,string2_cell_ocv_V,string3_cell_ocv_V,string4_cell_ocv_V,string1_batt_power_kW,,string2_batt_power_kW,string3_batt_power_kW,string4_batt_power_kW,gearbox_power_in_nacelle1_kW,gearbox_power_in_nacelle2_kW,gearbox_power_in_nacelle3_kW,gearbox_power_in_nacelle4_kW,gearbox_power_out_nacelle1_kW,gearbox_power_out_nacelle2_kW,gearbox_power_out_nacelle3_kW,gearbox_power_out_nacelle4_kW,nacelle1_em_efficiency,nacelle2_em_efficiency,nacelle3_em_efficiency,nacelle4_em_efficiency,nacelle1_thrust_N,nacelle2_thrust_N,nacelle3_thrust_N,nacelle4_thrust_N,nacelle1_shaft_power_kW,nacelle2_shaft_power_kW,nacelle3_shaft_power_kW,nacelle4_shaft_power_kW,nacelle1_throttle,nacelle2_throttle,nacelle3_throttle,nacelle4_throttle,nacelle1_gt_power_kW,nacelle2_gt_power_kW,nacelle3_gt_power_kW,nacelle4_gt_power_kW,nacelle1_gt_throttle,nacelle2_gt_throttle,nacelle3_gt_throttle,nacelle4_gt_throttle,nacelle1_jet_thrust_N,nacelle2_jet_thrust_N,nacelle3_jet_thrust_N,nacelle4_jet_thrust_N,nacelle1_em_power_kW,nacelle2_em_power_kW,nacelle3_em_power_kW,nacelle4_em_power_kW,nacelle1_em_throttle,nacelle2_em_throttle,nacelle3_em_throttle,nacelle4_em_throttle,nacelle1_fuel_flow_kg_h,nacelle2_fuel_flow_kg_h,nacelle3_fuel_flow_kg_h,nacelle4_fuel_flow_kg_h,nacelle1_adv_ratio,nacelle2_adv_ratio,nacelle3_adv_ratio,nacelle4_adv_ratio,nacelle1_cp,nacelle2_cp,nacelle3_cp,nacelle4_cp,nacelle1_eta_calc,nacelle2_eta_calc,nacelle3_eta_calc,nacelle4_eta_calc,nacelle1_eta,nacelle2_eta,nacelle3_eta,nacelle4_eta
24.4911634,descent,2123.90546,49.32074714,180,185.7287521,-1266.089195,0.759867713,0.043041149,0.026452837,0.013088312,369672.9916,-5073.470581,20939.3689,37696.1543,-6.736014383,0,0,0,0,0,,0.43522346,0.435223606,0.014746331,1.46E-07,0.43522346,0.43522346,0.43522346,734.6246295,734.6246295,734.6246295,734.6246295,37.0221652,37.0221652,37.0221652,37.0221652,3.498212522,3.498212522,3.498212522,3.498212522,1.169217687,1.169217687,1.169217687,1.169217687,0.330555046,0.330555046,0.330555046,0.330555046,3.503092054,3.503092054,3.503092054,3.503092054,27.5,,27.5,27.5,27.5,0,0,0,0,0,0,0,0,0.829,0.829,0.829,0.829,-1268.367645,-1268.367645,-1268.367645,-1268.367645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000135549,0.000135549,0.000135549,0.000135549,0,0,0,0,0,0,0,0,0,0,0,0,1.465863075,1.465863075,1.465863075,1.465863075,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
24.98612226,descent,1500,50.84234619,180,184.0198636,-1255.087165,0.759867713,0.043016523,0.026428263,0.013088259,369672.9916,-5073.470556,20927.3882,37696.1543,-6.7400526,0,0,0,0,0,,0.434749074,0.434749225,0.014761635,1.51E-07,0.434749074,0.434749074,0.434749074,734.4660027,734.4660027,734.4660027,734.4660027,37.04581438,37.04581438,37.04581438,37.04581438,3.497457156,3.497457156,3.497457156,3.497457156,1.169217687,1.169217687,1.169217687,1.169217687,0.3307662,0.3307662,0.3307662,0.3307662,3.502345656,3.502345656,3.502345656,3.502345656,27.5,,27.5,27.5,27.5,0,0,0,0,0,0,0,0,0.829,0.829,0.829,0.829,-1268.367639,-1268.367639,-1268.367639,-1268.367639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00014166,0.00014166,0.00014166,0.00014166,0,0,0,0,0,0,0,0,0,0,0,0,1.452375683,1.452375683,1.452375683,1.452375683,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
24.98612226,circuit,1500,50.84234619,155,158.4615492,0,1.02475396,0.05729999,0.026874248,0.026925742,369672.9916,20697.78088,20670.58008,37696.1543,0,2129.519076,0,0,0,2129.519076,,0.434749074,0.434749074,0.014779322,0,0.434749074,0.434749074,0.434749074,712.7028184,712.7028184,712.7028184,712.7028184,813.7127538,813.7127538,813.7127538,813.7127538,3.393822945,3.393822945,3.393822945,3.393822945,24.66458026,24.66458026,24.66458026,24.66458026,7.265292445,7.265292445,7.265292445,7.265292445,3.502345656,3.502345656,3.502345656,3.502345656,580.1109277,,580.1109277,580.1109277,580.1109277,532.3797689,532.3797689,532.3797689,532.3797689,518.0008539,518.0008539,518.0008539,518.0008539,0.963389868,0.963389868,0.963389868,0.963389868,5174.44522,5174.44522,5174.44522,5174.44522,532.3797689,532.3797689,532.3797689,532.3797689,0.285573163,0.285573163,0.285573163,0.285573163,0,0,0,0,0,0,0,0,0.000226039,0.000226039,0.000226039,0.000226039,532.3797689,532.3797689,532.3797689,532.3797689,0.233910186,0.233910186,0.233910186,0.233910186,0,0,0,0,1.250656838,1.250656838,1.250656838,1.250656838,,,,,0.830939879,0.830939879,0.830939879,0.830939879,0.830939879,0.830939879,0.830939879,0.830939879
25.28612226,circuit,1500,51.63465394,155,158.4615492,0,1.02475396,0.05729999,0.026874248,0.026925742,369672.9916,20697.78088,20670.58008,37696.1543,0,2129.519076,0,0,0,2129.519076,,0.428421101,0.428431429,0.014937143,1.03E-05,0.428421101,0.428421101,0.428421101,710.5121585,710.5121585,710.5121585,710.5121585,816.388865,816.388865,816.388865,816.388865,3.383391231,3.383391231,3.383391231,3.383391231,24.66458026,24.66458026,24.66458026,24.66458026,7.289186295,7.289186295,7.289186295,7.289186295,3.492470355,3.492470355,3.492470355,3.492470355,580.1109277,,580.1109277,580.1109277,580.1109277,532.3797689,532.3797689,532.3797689,532.3797689,518.0008539,518.0008539,518.0008539,518.0008539,0.963389868,0.963389868,0.963389868,0.963389868,5174.44522,5174.44522,5174.44522,5174.44522,532.3797689,532.3797689,532.3797689,532.3797689,0.285573163,0.285573163,0.285573163,0.285573163,0,0,0,0,0,0,0,0,0.000226039,0.000226039,0.000226039,0.000226039,532.3797689,532.3797689,532.3797689,532.3797689,0.233910186,0.233910186,0.233910186,0.233910186,0,0,0,0,1.250656838,1.250656838,1.250656838,1.250656838,,,,,0.830939879,0.830939879,0.830939879,0.830939879,0.830939879,0.830939879,0.830939879,0.830939879
25.58612226,circuit,1500,52.42696168,155,158.4615492,0,1.02475396,0.05729999,0.026874248,0.026925742,369672.9916,20697.78088,20670.58008,37696.1543,0,2129.519076,0,0,0,2129.519076,,0.422071984,0.422082678,0.014964513,1.07E-05,0.422071984,0.422071984,0.422071984,708.2891075,708.2891075,708.2891075,708.2891075,819.1594248,819.1594248,819.1594248,819.1594248,3.372805274,3.372805274,3.372805274,3.372805274,24.66458026,24.66458026,24.66458026,24.66458026,7.313923435,7.313923435,7.313923435,7.313923435,3.482575365,3.482575365,3.482575365,3.482575365,580.1109277,,580.1109277,580.1109277,580.1109277,532.3797689,532.3797689,532.3797689,532.3797689,518.0008539,518.0008539,518.0008539,518.0008539,0.963389868,0.963389868,0.963389868,0.963389868,5174.44522,5174.44522,5174.44522,5174.44522,532.3797689,532.3797689,532.3797689,532.3797689,0.285573163,0.285573163,0.285573163,0.285573163,0,0,0,0,0,0,0,0,0.000226039,0.000226039,0.000226039,0.000226039,532.3797689,532.3797689,532.3797689,532.3797689,0.233910186,0.233910186,0.233910186,0.233910186,0,0,0,0,1.250656838,1.250656838,1.250656838,1.250656838,,,,,0.830939879,0.830939879,0.830939879,0.830939879,0.830939879,0.830939879,0.830939879,0.830939879
25.88612226,circuit,1500,53.21926943,155,158.4615492,0,1.02475396,0.05729999,0.026874248,0.026925742,369672.9916,20697.78088,20670.58008,37696.1543,0,2129.519076,0,0,0,2129.519076,,0.415701196,0.415712051,0.015008373,1.09E-05,0.415701196,0.415701196,0.415701196,706.0670685,706.0670685,706.0670685,706.0670685,821.9441377,821.9441377,821.9441377,821.9441377,3.362224136,3.362224136,3.362224136,3.362224136,24.66458026,24.66458026,24.66458026,24.66458026,7.338786944,7.338786944,7.338786944,7.338786944,3.472647546,3.472647546,3.472647546,3.472647546,580.1109277,,580.1109277,580.1109277,580.1109277,532.3797689,532.3797689,532.3797689,532.3797689,518.0008539,518.0008539,518.0008539,518.0008539,0.963389868,0.963389868,0.963389868,0.963389868,5174.44522,5174.44522,5174.44522,5174.44522,532.3797689,532.3797689,532.3797689,532.3797689,0.285573163,0.285573163,0.285573163,0.285573163,0,0,0,0,0,0,0,0,0.000226039,0.000226039,0.000226039,0.000226039,532.3797689,532.3797689,532.3797689,532.3797689,0.233910186,0.233910186,0.233910186,0.233910186,0,0,0,0,1.250656838,1.250656838,1.250656838,1.250656838,,,,,0.830939879,0.830939879,0.830939879,0.830939879,0.830939879,0.830939879,0.830939879,0.830939879
26.18612226,circuit,1500,54.01157717,155,158.4615492,0,1.02475396,0.05729999,0.026874248,0.026925742,369672.9916,20697.78088,20670.58008,37696.1543,0,2129.519076,0,0,0,2129.519076,,0.409309055,0.409319642,0.015046548,1.06E-05,0.409309055,0.409309055,0.409309055,703.8812682,703.8812682,703.8812682,703.8812682,824.6596663,824.6596663,824.6596663,824.6596663,3.351815563,3.351815563,3.351815563,3.351815563,24.66458026,24.66458026,24.66458026,24.66458026,7.363032735,7.363032735,7.363032735,7.363032735,3.462688288,3.462688288,3.462688288,3.462688288,580.1109277,,580.1109277,580.1109277,580.1109277,532.3797689,532.3797689,532.3797689,532.3797689,518.0008539,518.0008539,518.0008539,518.0008539,0.963389868,0.963389868,0.963389868,0.963389868,5174.44522,5174.44522,5174.44522,5174.44522,532.3797689,532.3797689,532.3797689,532.3797689,0.285573163,0.285573163,0.285573163,0.285573163,0,0,0,0,0,0,0,0,0.000226039,0.000226039,0.000226039,0.000226039,532.3797689,532.3797689,532.3797689,532.3797689,0.233910186,0.233910186,0.233910186,0.233910186,0,0,0,0,1.250656838,1.250656838,1.250656838,1.250656838,,,,,0.830939879,0.830939879,0.830939879,0.830939879,0.830939879,0.830939879,0.830939879,0.830939879
26.48612226,circuit,1500,54.80388492,155,158.4615492,0,1.02475396,0.05729999,0.026874248,0.026925742,369672.9916,20697.78088,20670.58008,37696.1543,0,2129.519076,0,0,0,2129.519076,,0.402896275,0.402906418,0.015058024,1.01E-05,0.402896275,0.402896275,0.402896275,701.7550553,701.7550553,701.7550553,701.7550553,827.2494879,827.2494879,827.2494879,827.2494879,3.34169074,3.34169074,3.34169074,3.34169074,24.66458026,24.66458026,24.66458026,24.66458026,7.386156142,7.386156142,7.386156142,7.386156142,3.452702866,3.452702866,3.452702866,3.452702866,580.1109277,,580.1109277,580.1109277,580.1109277,532.3797689,532.3797689,532.3797689,532.3797689,518.0008539,518.0008539,518.0008539,518.0008539,0.963389868,0.963389868,0.963389868,0.963389868,5174.44522,5174.44522,5174.44522,5174.44522,532.3797689,532.3797689,532.3797689,532.3797689,0.285573163,0.285573163,0.285573163,0.285573163,0,0,0,0,0,0,0,0,0.000226039,0.000226039,0.000226039,0.000226039,532.3797689,532.3797689,532.3797689,532.3797689,0.233910186,0.233910186,0.233910186,0.233910186,0,0,0,0,1.250656838,1.250656838,1.250656838,1.250656838,,,,,0.830939879,0.830939879,0.830939879,0.830939879,0.830939879,0.830939879,0.830939879,0.830939879
26.78612226,circuit,1500,55.59619267,155,158.4615492,0,1.02475396,0.05729999,0.026874248,0.026925742,369672.9916,20697.78088,20670.58008,37696.1543,0,2129.519076,0,0,0,2129.519076,,0.396463924,0.396473531,0.015029756,9.61E-06,0.396463924,0.396463924,0.396463924,699.6924151,699.6924151,699.6924151,699.6924151,829.7012061,829.7012061,829.7012061,829.7012061,3.331868643,3.331868643,3.331868643,3.331868643,24.66458026,24.66458026,24.66458026,24.66458026,7.408046483,7.408046483,7.408046483,7.408046483,3.442958611,3.442958611,3.442958611,3.442958611,580.1109277,,580.1109277,580.1109277,580.1109277,532.3797689,532.3797689,532.3797689,532.3797689,518.0008539,518.0008539,518.0008539,518.0008539,0.963389868,0.963389868,0.963389868,0.963389868,5174.44522,5174.44522,5174.44522,5174.44522,532.3797689,532.3797689,532.3797689,532.3797689,0.285573163,0.285573163,0.285573163,0.285573163,0,0,0,0,0,0,0,0,0.000226039,0.000226039,0.000226039,0.000226039,532.3797689,532.3797689,532.3797689,532.3797689,0.233910186,0.233910186,0.233910186,0.233910186,0,0,0,0,1.250656838,1.250656838,1.250656838,1.250656838,,,,,0.830939879,0.830939879,0.830939879,0.830939879,0.830939879,0.830939879,0.830939879,0.830939879
27.08612226,circuit,1500,56.38850041,155,158.4615492,0,1.02475396,0.05729999,0.026874248,0.026925742,369672.9916,20697.78088,20670.58008,37696.1543,0,2129.519076,0,0,0,2129.519076,,0.390013023,0.390022144,0.014995852,9.12E-06,0.390013023,0.390013023,0.390013023,697.6813383,697.6813383,697.6813383,697.6813383,832.0416879,832.0416879,832.0416879,832.0416879,3.322292087,3.322292087,3.322292087,3.322292087,24.66458026,24.66458026,24.66458026,24.66458026,7.428943642,7.428943642,7.428943642,7.428943642,3.434184822,3.434184822,3.434184822,3.434184822,580.1109277,,580.1109277,580.1109277,580.1109277,532.3797689,532.3797689,532.3797689,532.3797689,518.0008539,518.0008539,518.0008539,518.0008539,0.963389868,0.963389868,0.963389868,0.963389868,5174.44522,5174.44522,5174.44522,5174.44522,532.3797689,532.3797689,532.3797689,532.3797689,0.285573163,0.285573163,0.285573163,0.285573163,0,0,0,0,0,0,0,0,0.000226039,0.000226039,0.000226039,0.000226039,532.3797689,532.3797689,532.3797689,532.3797689,0.233910186,0.233910186,0.233910186,0.233910186,0,0,0,0,1.250656838,1.250656838,1.250656838,1.250656838,,,,,0.830939879,0.830939879,0.830939879,0.830939879,0.830939879,0.830939879,0.830939879,0.830939879
27.38612226,circuit,1500,57.18080816,155,158.4615492,0,1.02475396,0.05729999,0.026874248,0.026925742,369672.9916,20697.78088,20670.58008,37696.1543,0,2129.519076,0,0,0,2129.519076,,0.383544166,0.383553072,0.015061729,8.91E-06,0.383544166,0.383544166,0.383544166,695.6998657,695.6998657,695.6998657,695.6998657,834.3264704,834.3264704,834.3264704,834.3264704,3.312856503,3.312856503,3.312856503,3.312856503,24.66458026,24.66458026,24.66458026,24.66458026,7.449343486,7.449343486,7.449343486,7.449343486,3.42592944,3.42592944,3.42592944,3.42592944,580.1109277,,580.1109277,580.1109277,580.1109277,532.3797689,532.3797689,532.3797689,532.3797689,518.0008539,518.0008539,518.0008539,518.0008539,0.963389868,0.963389868,0.963389868,0.963389868,5174.44522,5174.44522,5174.44522,5174.44522,532.3797689,532.3797689,532.3797689,532.3797689,0.285573163,0.285573163,0.285573163,0.285573163,0,0,0,0,0,0,0,0,0.000226039,0.000226039,0.000226039,0.000226039,532.3797689,532.3797689,532.3797689,532.3797689,0.233910186,0.233910186,0.233910186,0.233910186,0,0,0,0,1.250656838,1.250656838,1.250656838,1.250656838,,,,,0.830939879,0.830939879,0.830939879,0.830939879,0.830939879,0.830939879,0.830939879,0.830939879
27.68612226,circuit,1500,57.97311591,155,158.4615492,0,1.02475396,0.05729999,0.026874248,0.026925742,369672.9916,20697.78088,20670.58008,37696.1543,0,2129.519076,0,0,0,2129.519076,,0.377057601,0.377066476,0.015178913,8.88E-06,0.377057601,0.377057601,0.377057601,693.7230176,693.7230176,693.7230176,693.7230176,836.6276065,836.6276065,836.6276065,836.6276065,3.303442941,3.303442941,3.303442941,3.303442941,24.66458026,24.66458026,24.66458026,24.66458026,7.469889343,7.469889343,7.469889343,7.469889343,3.417627289,3.417627289,3.417627289,3.417627289,580.1109277,,580.1109277,580.1109277,580.1109277,532.3797689,532.3797689,532.3797689,532.3797689,518.0008539,518.0008539,518.0008539,518.0008539,0.963389868,0.963389868,0.963389868,0.963389868,5174.44522,5174.44522,5174.44522,5174.44522,532.3797689,532.3797689,532.3797689,532.3797689,0.285573163,0.285573163,0.285573163,0.285573163,0,0,0,0,0,0,0,0,0.000226039,0.000226039,0.000226039,0.000226039,532.3797689,532.3797689,532.3797689,532.3797689,0.233910186,0.233910186,0.233910186,0.233910186,0,0,0,0,1.250656838,1.250656838,1.250656838,1.250656838,,,,,0.830939879,0.830939879,0.830939879,0.830939879,0.830939879,0.830939879,0.830939879,0.830939879
27.98612226,circuit,1500,58.76542365,155,158.4615492,0,1.02475396,0.05729999,0.026874248,0.026925742,369672.9916,20697.78088,20670.58008,37696.1543,0,2129.519076,0,0,0,2129.519076,,0.370552823,0.370562045,0.015285949,9.22E-06,0.370552823,0.370552823,0.370552823,691.7283492,691.7283492,691.7283492,691.7283492,839.018166,839.018166,839.018166,839.018166,3.29394452,3.29394452,3.29394452,3.29394452,24.66458026,24.66458026,24.66458026,24.66458026,7.491233625,7.491233625,7.491233625,7.491233625,3.408921217,3.408921217,3.408921217,3.408921217,580.1109277,,580.1109277,580.1109277,580.1109277,532.3797689,532.3797689,532.3797689,532.3797689,518.0008539,518.0008539,518.0008539,518.0008539,0.963389868,0.963389868,0.963389868,0.963389868,5174.44522,5174.44522,5174.44522,5174.44522,532.3797689,532.3797689,532.3797689,532.3797689,0.285573163,0.285573163,0.285573163,0.285573163,0,0,0,0,0,0,0,0,0.000226039,0.000226039,0.000226039,0.000226039,532.3797689,532.3797689,532.3797689,532.3797689,0.233910186,0.233910186,0.233910186,0.233910186,0,0,0,0,1.250656838,1.250656838,1.250656838,1.250656838,,,,,0.830939879,0.830939879,0.830939879,0.830939879,0.830939879,0.830939879,0.830939879,0.830939879
27.98612226,approach,1500,58.76542365,120,122.6799091,-650.2021159,1.709702354,0.180100496,0.111070152,0.065530344,369672.9916,19594.26071,38941.45022,37696.1543,-5.235987756,1604.186859,0,0,0,1604.186859,,0.370552823,0.370552823,0.015348166,0,0.370552823,0.370552823,0.370552823,697.6607537,697.6607537,697.6607537,697.6607537,640.4687713,640.4687713,640.4687713,640.4687713,3.322194065,3.322194065,3.322194065,3.322194065,18.84534764,18.84534764,18.84534764,18.84534764,5.718471172,5.718471172,5.718471172,5.718471172,3.408921217,3.408921217,3.408921217,3.408921217,443.2425764,,443.2425764,443.2425764,443.2425764,401.0467147,401.0467147,401.0467147,401.0467147,385.6865178,385.6865178,385.6865178,385.6865178,0.964651536,0.964651536,0.964651536,0.964651536,4898.565178,4898.565178,4898.565178,4898.565178,401.0467147,401.0467147,401.0467147,401.0467147,0.215124964,0.215124964,0.215124964,0.215124964,0,0,0,0,0,0,0,0,0.00034366,0.00034366,0.00034366,0.00034366,401.0467147,401.0467147,401.0467147,401.0467147,0.176206755,0.176206755,0.176206755,0.176206755,0,0,0,0,0.968250455,0.968250455,0.968250455,0.968250455,,,,,0.817937753,0.817937753,0.817937753,0.817937753,0.817937753,0.817937753,0.817937753,0.817937753
28.21152911,approach,1353.598482,59.22517584,120,122.4148106,-648.7970971,1.709702354,0.180095813,0.111065474,0.065530339,369672.9916,19593.24806,38940.43757,37696.1543,-5.235987756,1606.276808,0,0,0,1606.276808,,0.366810739,0.366816641,0.015166143,5.90E-06,0.366810739,0.366810739,0.366810739,696.5203505,696.5203505,696.5203505,696.5203505,642.6237245,642.6237245,642.6237245,642.6237245,3.316763574,3.316763574,3.316763574,3.316763574,18.86831882,18.86831882,18.86831882,18.86831882,5.737711826,5.737711826,5.737711826,5.737711826,3.403923398,3.403923398,3.403923398,3.403923398,443.7828586,,443.7828586,443.7828586,443.7828586,401.569202,401.569202,401.569202,401.569202,386.2145423,386.2145423,386.2145423,386.2145423,0.964654666,0.964654666,0.964654666,0.964654666,4898.312015,4898.312015,4898.312015,4898.312015,401.569202,401.569202,401.569202,401.569202,0.215405231,0.215405231,0.215405231,0.215405231,0,0,0,0,0,0,0,0,0.000345481,0.000345481,0.000345481,0.000345481,401.569202,401.569202,401.569202,401.569202,0.176436319,0.176436319,0.176436319,0.176436319,0,0,0,0,0.966158167,0.966158167,0.966158167,0.966158167,,,,,0.815012301,0.815012301,0.815012301,0.815012301,0.815012301,0.815012301,0.815012301,0.815012301
28.43693596,approach,1207.512823,59.68393612,120,122.1511226,-647.3995534,1.709702354,0.180091147,0.111060813,0.065530334,369672.9916,19592.23918,38939.42869,37696.1543,-5.235987756,1609.311448,0,0,0,1609.311448,,0.363053786,0.363061987,0.015190694,8.20E-06,0.363053786,0.363053786,0.363053786,695.351161,695.351161,695.351161,695.351161,645.5668197,645.5668197,645.5668197,645.5668197,3.311196005,3.311196005,3.311196005,3.311196005,18.90167531,18.90167531,18.90167531,18.90167531,5.763989462,5.763989462,5.763989462,5.763989462,3.398866708,3.398866708,3.398866708,3.398866708,444.5674033,,444.5674033,444.5674033,444.5674033,402.3278621,402.3278621,402.3278621,402.3278621,386.9813031,386.9813031,386.9813031,386.9813031,0.964659091,0.964659091,0.964659091,0.964659091,4898.059794,4898.059794,4898.059794,4898.059794,402.3278621,402.3278621,402.3278621,402.3278621,0.215812183,0.215812183,0.215812183,0.215812183,0,0,0,0,0,0,0,0,0.000347325,0.000347325,0.000347325,0.000347325,402.3278621,402.3278621,402.3278621,402.3278621,0.176769649,0.176769649,0.176769649,0.176769649,0,0,0,0,0.964077011,0.964077011,0.964077011,0.964077011,,,,,0.811603549,0.811603549,0.811603549,0.811603549,0.811603549,0.811603549,0.811603549,0.811603549
28.6623428,approach,1061.741342,60.14170976,120,121.888833,-646.0094217,1.709702354,0.180086498,0.111056169,0.065530329,369672.9916,19591.23404,38938.42355,37696.1543,-5.235987756,1611.380575,0,0,0,1611.380575,,0.359278681,0.359287865,0.015210074,9.18E-06,0.359278681,0.359278681,0.359278681,694.1716957,694.1716957,694.1716957,694.1716957,648.5502552,648.5502552,648.5502552,648.5502552,3.305579503,3.305579503,3.305579503,3.305579503,18.92442031,18.92442031,18.92442031,18.92442031,5.790627279,5.790627279,5.790627279,5.790627279,3.393763215,3.393763215,3.393763215,3.393763215,445.1023657,,445.1023657,445.1023657,445.1023657,402.8451438,402.8451438,402.8451438,402.8451438,387.5041486,387.5041486,387.5041486,387.5041486,0.964662025,0.964662025,0.964662025,0.964662025,4897.80851,4897.80851,4897.80851,4897.80851,402.8451438,402.8451438,402.8451438,402.8451438,0.216089657,0.216089657,0.216089657,0.216089657,0,0,0,0,0,0,0,0,0.000349192,0.000349192,0.000349192,0.000349192,402.8451438,402.8451438,402.8451438,402.8451438,0.176996926,0.176996926,0.176996926,0.176996926,0,0,0,0,0.962006892,0.962006892,0.962006892,0.962006892,,,,,0.808726621,0.808726621,0.808726621,0.808726621,0.808726621,0.808726621,0.808726621,0.808726621
28.88774965,approach,916.2823775,60.598502,120,121.6279301,-644.6266394,1.709702354,0.180081866,0.111051543,0.065530324,369672.9916,19590.23263,38937.42214,37696.1543,-5.235987756,1610.055461,0,0,0,1610.055461,,0.355489065,0.355495356,0.015228698,6.29E-06,0.355489065,0.355489065,0.355489065,693.010481,693.010481,693.010481,693.010481,650.5418666,650.5418666,650.5418666,650.5418666,3.30004991,3.30004991,3.30004991,3.30004991,18.90985379,18.90985379,18.90985379,18.90985379,5.808409523,5.808409523,5.808409523,5.808409523,3.388638905,3.388638905,3.388638905,3.388638905,444.7597612,,444.7597612,444.7597612,444.7597612,402.5138653,402.5138653,402.5138653,402.5138653,387.1693032,387.1693032,387.1693032,387.1693032,0.964660154,0.964660154,0.964660154,0.964660154,4897.558157,4897.558157,4897.558157,4897.558157,402.5138653,402.5138653,402.5138653,402.5138653,0.215911957,0.215911957,0.215911957,0.215911957,0,0,0,0,0,0,0,0,0.000351082,0.000351082,0.000351082,0.000351082,402.5138653,402.5138653,402.5138653,402.5138653,0.176851373,0.176851373,0.176851373,0.176851373,0,0,0,0,0.959947717,0.959947717,0.959947717,0.959947717,,,,,0.807652191,0.807652191,0.807652191,0.807652191,0.807652191,0.807652191,0.807652191,0.807652191
29.1131565,approach,771.1342782,61.05431801,120,121.3684023,-643.2511447,1.709702354,0.180077252,0.111046934,0.065530319,369672.9916,19589.23488,38936.42445,37696.1543,-5.235987756,1603.873955,0,0,0,1603.873955,,0.351692632,0.351694122,0.015251851,1.49E-06,0.351692632,0.351692632,0.351692632,691.8882816,691.8882816,691.8882816,691.8882816,650.772537,650.772537,650.772537,650.772537,3.294706103,3.294706103,3.294706103,3.294706103,18.84190852,18.84190852,18.84190852,18.84190852,5.810469081,5.810469081,5.810469081,5.810469081,3.383527852,3.383527852,3.383527852,3.383527852,443.1616883,,443.1616883,443.1616883,443.1616883,400.9684886,400.9684886,400.9684886,400.9684886,385.6074657,385.6074657,385.6074657,385.6074657,0.964651061,0.964651061,0.964651061,0.964651061,4897.30872,4897.30872,4897.30872,4897.30872,400.9684886,400.9684886,400.9684886,400.9684886,0.215083003,0.215083003,0.215083003,0.215083003,0,0,0,0,0,0,0,0,0.000352995,0.000352995,0.000352995,0.000352995,400.9684886,400.9684886,400.9684886,400.9684886,0.176172385,0.176172385,0.176172385,0.176172385,0,0,0,0,0.957899395,0.957899395,0.957899395,0.957899395,,,,,0.8091519,0.8091519,0.8091519,0.8091519,0.8091519,0.8091519,0.8091519,0.8091519
29.33856334,approach,626.2954104,61.50916293,120,121.1102379,-641.8828766,1.709702354,0.180072655,0.111042341,0.065530314,369672.9916,19588.24067,38935.43044,37696.1543,-5.235987756,1593.867069,0,0,0,1593.867069,,0.347899754,0.347896344,0.015286502,-3.41E-06,0.347899754,0.347899754,0.347899754,690.7996532,690.7996532,690.7996532,690.7996532,649.3233662,649.3233662,649.3233662,649.3233662,3.289522158,3.289522158,3.289522158,3.289522158,18.73193608,18.73193608,18.73193608,18.73193608,5.797530056,5.797530056,5.797530056,5.797530056,3.378446191,3.378446191,3.378446191,3.378446191,440.5751366,,440.5751366,440.5751366,440.5751366,398.4667672,398.4667672,398.4667672,398.4667672,383.0797438,383.0797438,383.0797438,383.0797438,0.96463508,0.96463508,0.96463508,0.96463508,4897.060168,4897.060168,4897.060168,4897.060168,398.4667672,398.4667672,398.4667672,398.4667672,0.213741058,0.213741058,0.213741058,0.213741058,0,0,0,0,0,0,0,0,0.00035493,0.00035493,0.00035493,0.00035493,398.4667672,398.4667672,398.4667672,398.4667672,0.175073211,0.175073211,0.175073211,0.175073211,0,0,0,0,0.955861835,0.955861835,0.955861835,0.955861835,,,,,0.812717261,0.812717261,0.812717261,0.812717261,0.812717261,0.812717261,0.812717261,0.812717261
